id,question_label,element_id,subelement_id,key_topic_id,question_text,answer_one,answer_two,answer_three,answer_four,correct_answer,seen,explanation
0,9-31C6,E9,C,31,The antenna tries to initialize then points straight up and stops. What is the most likely problem?,A defective EL motor.,A defective AZ motor.,A defective level platform sensor.,A defective I.F. amplifier.,C,0,
0,9-32C1,E9,C,32,What action should be taken if an Inmarsat Fleet Broadband antenna continuously changes azimuth after initialization?,Replace the gyro repeater motor in the Antenna Tracking Unit.,Use the Web interface to check the event log.,Check the EL step motor with power off.,Check the integrity of the antenna interface cable.,B,0,
0,9-32C2,E9,C,32,What condition would cause failure of an Inmarsat-C terminal to power up when AC voltage is present at the input terminals of the power supply?,A defective coaxial cable connecting the terminal to the antenna.,The failure of an I.F. amplifier stage in the terminal's receiver.,A component failure within the power supply itself.,A defective video monitor connected to the Inmarsat-C terminal.,C,0,
0,9-32C3,E9,C,32,What condition would cause an IP connection failure between a technician's laptop and an Inmarsat Fleet Broadband terminal?,The laptop settings are not compatible with the terminal's LAN port.,The technician has disabled the Power over Ethernet (POE) function.,The EIA-232 configuration is not compatible with the Inmarsat terminal.,The technician has connected the Ethernet cable to the terminal's ISDN port.,D,0,
0,9-32C4,E9,C,32,What condition would cause a connection failure between a technician's laptop and an Inmarsat Fleet Broadband terminal?,The wrong IP address was entered as the URL in the web browser.,The ASD function is enabled but the HSD function is disabled.,The terminal's DTE port is set to the Asynchronous Data Service.,The password for the High Speed Data service has been improperly entered.,A,0,
0,9-32C5,E9,C,32,Interference induced from nearby HF transmitters may cause Inmarsat system failures. What is the most appropriate action to resolve this problem?,Install a longer ground lead to the INMARSAT terminal.,Install a low-pass filter between the coax cable and antenna., Reduce bias to the INMARSAT antenna's Low Noise Amplifier.,Install ferrite clamps on the coax cable to suppress induced RF.,D,0,
0,9-32C6,E9,C,32,What condition will lower the observed bit rate on a Fleet Broadband terminal?,"A standard IP satellite channel that is ""busy"" with many active users.",Selection of an upstream IP data service for downstream high-speed data transmission.,"Use of the FTP, POP, SMTP or HTTP protocol instead of TCP/IP.",Use of highly contended connections instead of store-and-forward IP circuits.,A,0,
0,9-33D1,E9,D,33,Which is not a function of a satellite under COSPAS-SARSAT using satellite EPIRBs?,After the EPIRB's position is calculated using the Doppler shift COSPAS-SARSAT satellites provide follow-on SAR communications.,Relayed satellite message includes the EPIRB ID number which provides a reference for retrieval of vessel information from the shore database.,Doppler shift of EPIRB signal is measured and the EPIRB's position is calculated.,Information received from EPIRBs is time-tagged and transmitted to any Local User Terminal in the satellite's view.,A,0,
0,9-33D2,E9,D,33,What is the purpose of the magnet in the EPIRB mounting bracket?,To secure the EPIRB in the mounting bracket.,Prevent accidental operation of the EPIRB while secured in the mounting bracket.,To activate the automatic release mechanism.,When the EPIRB is released it causes a signal to be sent to the bridge.,B,0,
0,9-33D3,E9,D,33,How often must the EPIRB battery be replaced?,Every 2 years.,Every 3 years or after use.,Every 5 years or after use.,Every 8 years.,C,0,
0,9-33D4,E9,D,33,What feature is not a component of a 406 MHz satellite EPIRB?,121.5 MHz emergency homing transmitter.,Emergency transmission on 406.025 MHz.,Float-free release bracket.,Aural locator signal.,D,0,
0,9-33D5,E9,D,33,How often must the automatic release mechanism be replaced.,Every 2 years,Every 3 years,Every 5 years,Every 8 years,A,0,
0,9-33D6,E9,D,33,Which of the following is normally part of 406 MHz satellite EPIRBs?,"A strobe light, automatic float-free bracket, 1-watt 406-MHz alert beacon.","A 5-watt 406-MHz alert beacon, Automatic Hydrostatic Release (ARM), strobe light.","Automatic float-free bracket, 5-watt 121.5 MHz homing beacon, strobe light.","Automatic Hydrostatic Release (ARM), 1-watt 121.5 MHz alerting beacon, strobe light.",B,0,
0,9-34D1,E9,D,34,How should the signal from a Search And Rescue RADAR Transponder appear on a RADAR display?,A series of dashes.,A series of spirals all originating from the range and bearing of the SART.,A series of twenty dashes.,A series of 12 equally spaced dots.,D,0,
0,9-34D2,E9,D,34,In what frequency band does a search and rescue transponder operate?,9 GHz,3 GHz,S-band,406 MHz,A,0,
0,9-34D3,E9,D,34,What causes the SART to begin a transmission?,"When activated manually, it begins radiating immediately.",After being activated the SART responds to RADAR interrogation.,It is either manually or water activated before radiating.,It begins radiating only when keyed by the operator.,B,0,
0,9-34D4,E9,D,34,At what interval must the SART's battery be replaced?,Every 2 years.,Every 3 years or after being used.,Every 5 years or after being used.,Every 8 years.,C,0,
0,9-34D5,E9,D,34,What are the characteristics of the SART transmitted signal?,It starts with a sweep of 10.2 usec.followed by a sweep of 0.6 usec for a total of 10 sweeps.,It starts with a sweep of 0.8 usec followed by a sweep of 12.6 usec for a total of 12 sweeps.,It starts with a sweep of 0.4usec across the entire 3 cm radar band followed by a returning sweep of 7.5 usec back to the beginning for a total of 12 sweeps.,It starts with a sweep of 8.5 usec followed by a sweep of 0.4 usec for 10 sweeps.,C,0,
0,9-34D6,E9,D,34,What is the approximate distance between dots on a radar display at a distance of 5 miles?,0.36 nm,0.48 nm,0.56 nm,0.64 nm,D,0,
0,9-35D1,E9,D,35,How often must the Survival Craft Transceiver battery be changed?,2 years or after use for distress communications.,3 years or after use for distress communications.,5 years or after use for distress communications.,8 years or after use for distress communications.,C,0,
0,9-35D2,E9,D,35,What is the minimum receiver sensitivity required for a Survival Craft Transceiver?,0.1 microvolts,0.5 microvolts,1.0 microvolts,2.0 microvolts,D,0,
0,9-35D3,E9,D,35,What is the minimum required effective radiated power?,0.25 watt,0.5 watt,1 watt,2 watts,A,0,
0,9-35D4,E9,D,35,Equipment for radiotelephony use in survival craft stations under GMDSS must have what capability?,Operation on 457.525 MHz.,Operation on Ch-16.,Operation on 121.5 MHz.,Operation on Ch-70.,B,0,
0,9-35D5,E9,D,35,Which statement is NOT true regarding the requirements of survival craft portable two-way VHF radiotelephone equipment?,Watertight to a depth of 1 meter for 5 minutes.,Operates simplex on Ch-70 and at least one other channel.,Effective radiated power should be a minimum of 0.25 Watts.,The antenna is fixed and non-removable.,B,0,
0,9-35D6,E9,D,35,Equipment for radiotelephony use in survival craft stations under GMDSS must have what characteristics?,"Permanently-affixed antenna, watertight, power 1W or 25W.","Watertight, power a minimum of 1W, operation on CH-16, Ch-13 & Ch-70.","Operation on Ch-16, watertight, permanently-affixed antenna.","Operation on Ch-16, Ch-13 & Ch-70, power 1W, permanently-affixed antenna.",C,0,
0,9-36D1,E9,D,36,Which of the following is the primary frequency that is used exclusively for NAVTEX broadcasts internationally?,490 kHz,518 kHz,2187.5 kHz,4209.5 kHz,B,0,
0,9-36D2,E9,D,36,The NAVTEX is powering on and appears to be functioning normally except there have been no new messages for an extended period. The station settings are correct. What is the most likely source of the problem?,The audio amplifier is defective.,The wrong frequency has been selected.,The RF amplifier at the antenna base is defective.,The DC supply voltage is too low.,C,0,
0,9-36D3,E9,D,36,How is a NAVTEX receiver programmed to reject certain messages?,The transmitting station's two-digit identification can be entered to de-select reception of its broadcasts.,By entering the SELCALL of the transmitting station.,"By pressing ""00"" in the transmitter's ID block.",By choosing a message category's single letter (A-Z) identifier and then deselecting or deactivating.,D,0,
0,9-34D4,E9,D,34,How can reception of certain NAVTEX broadcasts be prevented?,The receiver can be programmed to reject certain stations and message categories.,Stations are limited to daytime operation only.,Coordinating reception with published broadcast schedules.,Automatic receiver desensitization during night hours.,A,0,
0,9-36D5,E9,D,36,How is accuracy insured in NAVTEX broadcasts?,A parity check character is sent at the end of each line.,Each message is retransmitted.,Selective FEC is used to prevent errors.,Each character is sent twice with a time interval.,D,0,
0,9-36D6,E9,D,36,NAVTEX broadcasts are sent:,In categories of messages indicated by a single letter or identifier.,Immediately following traffic lists.,On request of maritime mobile stations.,"Regularly, after the radiotelephone silent periods.",A,0,
0,9-37E1,E9,E,37,What is the normal voltage of a single NICAD battery cell?,1.2 volts,1.5 volts,2.1 volts,2.5 volts,A,0,
0,9-37E2,E9,E,37,What is the effect of temperature on the specific gravity of lead acid batteries?,Higher temperature results in a higher specific gravity reading.,Higher temperature results in a lower specific gravity reading.,Temperature has no effect on the specific gravity reading.,Lower temperature results in a lower specific gravity reading.,B,0,
0,9-37E3,E9,E,37,What will cause an individual battery cell to reverse polarity?,The charging circuits are connected in the correct polarity but all of the cells are equally charged.,High discharge rates without allowing for a cool down period.,When discharging the battery - if a cell becomes weaker then the remaining cells the discharge current will effectively charge the weaker cell in reverse polarity.,Insufficient charging which does not bring all of the cells up to full charge.,C,0,
0,9-37E4,E9,E,37,What is the normal specific gravity of a fully charged lead acid battery cell? What device is used to measuring the electrolyte of a lead acid battery?,1.375 Voltmeter,1.180 Voltmeter,1.210 Hydrometer,1.280 Hydrometer,D,0,
0,9-37E5,E9,E,37,What is a gel cell battery and how is it maintained & cared for?,Gel cell batteries are typically sealed - special charging rates and voltages may be required.,Gel cell batteries are lead acid with a solid electrolyte - each cell is checked with a voltmeter.,Gel cell batteries are NICAD with a solid electrolyte - each cell is checked with a voltmeter.,Gel cell batteries are have special liquid electrolytes - they are charged with the NICAD charging rates and voltages.,A,0,
0,9-37E6,E9,E,37,What is the normal voltage of a single lead acid battery cell?,1.5 volts,2.1 volts,2.5 volts,2.8 volts,B,0,
0,9-38E1,E9,E,38,How often should high charging be use with a standard lead acid battery and a fully automatic GMDSS compliant Battery charger?,Once every 24 hours for 1 hour.,Once every month till the battery reaches 2.5V/cell.,Never use High charging rate on a fully charged battery.,Once a week till the battery reaches the gassing range.,D,0,
0,9-38E2,E9,E,38,What are the different modes of charging for a GMDSS compliant battery charger/supply?,"Charging, Change-over, Parallel","Charging, float, trickle","Charging, Full, Trickle","Boots, Full, Float",A,0,
0,9-38E3,E9,E,38,What would be an indication of a malfunction on a GMDSS station with a 24 VDC battery system?,All of these symptoms would indicate a potential battery charger malfunction.,A constant 30 volt reading on the GMDSS console voltmeter.,"After testing the station on battery power, a voltmeter reading of 30 volts for a brief period followed by a steady 26 volt reading.","After testing the station on battery power, the ammeter reading indicates a high rate of charge that then declines.",B,0,
0,9-38E4,E9,E,38,"What is the meaning of ""Reserve Source of Energy""?","High caloric value items for lifeboat, per SOLAS regulations.",Diesel fuel stored for the purpose of operating the powered survival craft for a period equal to or exceeding the U.S.C.G. and SOLAS requirements.,Power to operate the radio installation and conduct Distress and Safety communications in the event of failure of the ship's main and emergency sources of electrical power.,The diesel fueled emergency generator that supplies AC to the vessel's Emergency power bus.,C,0,
0,9-38E5,E9,E,38,"With a fully automatic GMDSS compliant battery charger / power supply, when must the high charging process be interrupted?",To keep the battery from overheating.,To keep the battery electrolyte from reaching 212 degrees F.,To inhibit the generation of electrolytic gas.,To keep the battery as cool as possible.,C,0,
0,9-38E6,E9,E,38,A fully automatic GMDSS compliant Battery charger/ Power supply's high (Full) charging mode must be disabled during setup for what type batteries?,When the batteries are Ni Cadmium type.,When the Batteries are standard lead acid type.,When the batteries are lithium ion type.,When the batteries are Maintenance free lead acid gel type.,D,0,
0,9-39E1,E9,E,39,Which of the following best describes a standard full wave rectifier power supply?,It uses a capacitor input filter to provide good voltage regulation.,It must only use a single diode rectifier.,The ripple frequency is twice the input frequency.,It must always use a center tapped transformer secondary.,C,0,
0,9-39E2,E9,E,39,Which of the following statements concerning power supply filters is true?,"A capacitor input has high output voltage, good voltage regulation, low rectifier peak currents and low transformer utilization factor.","A capacitor input has low output voltage, poor voltage regulation, high rectifier peak currents and low transformer utilization factor.","An Inductive input has poor voltage regulation, low transformer utilization factor, high rectifier peak currents and relative low output voltage.","An Inductive input has good voltage regulation, high transformer utilization factor, low rectifier peak currents and relatively low output voltage.",D,0,
0,9-39E3,E9,E,39,What are the main advantages of using switcher type power supply?,"Line voltage is directly rectified and filtered to produce a high dc voltage, components are much smaller and lighter weight, can provide much better efficiency.","The transformed voltage is directly rectified and filtered to produce a high dc voltage, components are much smaller and lighter weight and can provide much better efficiency.",They use laminated steel transformers which are more efficient.,Using a center tapped transformer secondary allows fewer rectifiers to be used.,A,0,
0,9-39E4,E9,E,39,What are the disadvantages of using a switcher type power supply?,"Increased complexity (more likelihood of a component failure), increased cost (many more parts) and tendency to create radiated AF.","Increased complexity (more likelihood of a component failure), increased cost (many more parts) and tendency to create radiated RF.",Decreased complexity (less likelihood of a component failure) and decreased cost (fewer parts and tendency to create radiated RF.,Decreased complexity (less likelihood of a component failure) and decreased cost (fewer parts and tendency to create radiated AF.,B,0,
0,9-39E5,E9,E,39,Power supplies with inductive input filters have the following characteristics:,Poor voltage regulation with high peak rectifier currents.,Good voltage regulation with high transformer utilization factor.,Low transformer utilization factor with low rectifier peak currents.,High transformer utilization factor with high rectifier peak currents.,B,0,
0,9-39E6,E9,E,39,Power supplies with capacitive input filters have the following characteristics:,Relatively high output voltage with low rectifier peak currents.,High transformer utilization factor with good voltage regulation.,Poor voltage regulation and high rectifier peak currents.,Good voltage regulation with high transformer utilization factor.,C,0,
0,9-40E1,E9,E,40,What is the function of a crowbar circuit?,It provides a voltage reference for the voltage regulator.,It prevents an overvoltage condition from damaging circuitry by shorting the power supply output.,It provides a voltage reference for the chopper circuit.,It provides a feedback signal for the chopper circuit.,B,0,
0,9-40E2,E9,E,40,Which of the following is not one of the main advantages of a switching power supply?,Works with a wide range of input voltages.,Can work with direct current input.,No RFI problems.,Lighter weight than linear power supplies.,C,0,
0,9-40E3,E9,E,40,What is the configuration for a mains operated switching power supply with output regulation?,"Input rectifier and filter, Inverter (chopper), output transformer, feedback loop to a chopper controller and inverter and output rectifier and filter to DC output.","Line, Inverter (chopper), input rectifier and filter, output transformer, output rectifier and filter to DC output.","Input rectifier and filter, output transformer, output rectifier and filter to DC output with feedback loop to the input followed by the chopper controller.","Input rectifier and filter, Inverter (chopper), output transformer, output rectifier and filter to DC output with feedback loop to a chopper controller and the inverter.",D,0,
0,9-40E4,E9,E,40,Which of the following statements about switching power supplies is the most accurate?,Transformers use a ferrite core to reduce losses at high frequencies.,Transformers use a laminated steel core to reduce losses at high frequencies.,Lower switching frequencies provide better voltage regulation.,Higher switching frequencies are more difficult to filter.,A,0,
0,9-40E5,E9,E,40,"What are the input/output voltages of a ""BUCK"" switching power supply with a 50% duty cycle?","120 volts in, 240 volts out.","24 volts in, 36 volts out.","12 volts in, 12 volts out.","10 volts in, 5 volts out.",D,0,
0,9-40E6,E9,E,40,Which of the following statements about a switching mode power supply input current is correct?,It has high harmonic content and a low power factor.,It has low harmonic content and a low power factor.,It has high harmonic content and a high power factor.,It has low harmonic content and a high power factor.,A,0,
0,9-41F1,E9,F,41,The printer will not print a document. Which of the following is NOT a likely reason?,The graphics card is defective.,The printer queue is frozen.,The printer may be out of toner or ink.,There may be a paper jam in the printer.,A,0,
0,9-41F2,E9,F,41,There is no display on the monitor. What are the most likely causes?,"Bad video card, defective RAM or bad CD-ROM.","Bad video card, bad 15 pin video connector or no power to monitor.",Defective CD-ROM Drive.,Fragmented Hard Drive.,B,0,
0,9-41F3,E9,F,41,"What are the four main functions of the ""BIOS"" in most computers?","BIOS Drivers, Bootstrap Loader, Printer Driver and BIOS Setup.","CPU Setup, Disc Partition, USB driver and BIOS Setup.","P.O.S.T., Bootstrap Loader, BIOS Drivers and BIOS Setup.","BIOS Setup, P.O.S.T., CPU Setup and RAM Setup.",C,0,
0,9-41F4,E9,F,41,Power is on but the computer will not boot into the operating system. What steps should you take?,Make sure the CPU fan is operating normally.,"Remove the network driver card, clean contacts and reinsert.",Remove all external cables and try again.,Use the BIOS setup mode to check for proper BIOS settings.,D,0,
0,9-41F5,E9,F,41,How do you determine the type of disc drives in an XP system?,"Click on Start programs, accessories and system information.",Click on System information then Disc Drives.,Click on Control panel then Sounds and Audio Devices.,Click on Control panel followed by Taskbar and Start Menu.,A,0,
0,9-41F6,E9,F,41,What are important considerations when replacing a CD-ROM drive?,The speed must be identical to the drive it is replacing.,The replacement drive should use the same interface system as the old drive.,The amount of RAM in the replacement unit must match the old drive.,The rate of data transfer must match the old drive.,B,0,
0,9-42F1,E9,F,42,"Nodes in an Ethernet network are interconnected using a cable making a ""Home Run"" back to the central:",Router,Backbone,Computer,Hub,D,0,
0,9-42F2,E9,F,42,What is the maximum length of a USB 2.0 cable between two hubs or between a hub and peripheral?,5 meters,10 meters,15 meters,20 meters,A,0,
0,9-42F3,E9,F,42,10Base-T and 100Base-TX systems generally uses the following type of cable:,CAT-5 with 2 twisted pairs,CAT-5 with 4 twisted pairs,Coax,Fiber optic,B,0,
0,9-42F4,E9,F,42,What initial steps should be taken when installing a router?,Connect the router to your computer and boot up the router with the setup software.,"Open web browser, access the internet, enter username and password and download instructions.","Open web browser, enter router's address for network admin and enter username and password.",Connect the router to your computer and enter the addresses for all stations in the system.,C,0,
0,9-42F5,E9,F,42,What are the most commonly used IP addresses for routers?,"198.162.1.1, 196.168.1.1 and 196.166.1.1","194.166.1.0, 194.166.1.1 and 194.168.1.2","192.168.1.1, 192.168.0.1 and 192.168.2.0","192.166.1.0, 192.166.1.1 and 192.164.2.0",C,0,
0,9-42F6,E9,F,42,"In an Ethernet network, the available bandwidth is shared between all nodes within the same:",Vessel Compartment,Address Range,Star Topology,Collision Domain,D,0,
0,9-43F1,E9,F,43,A typical PC program that is used widely for logging and troubleshooting NMEA 0183 data is:,Excel,Windows Explorer,HyperTerminal,Microsoft Word,C,0,
0,9-43F2,E9,F,43,what is the maximum signal voltage range that an NMEA-0183 unit must be capable of handling without damage?,+/- 5 volts,+/- 10 volts,+/- 12 volts,+/- 15 volts,D,0,
0,9-43F3,E9,F,43,The current and most recent version of NMEA 0183 uses what standard for data communications?,RS422,RS485,RS232,ISO 11783,A,0,
0,9-43F4,E9,F,43,What type of data communication is used for NMEA 0183.,Parallel,Serial,Can Bus,Ethernet,B,0,
0,9-43F5,E9,F,43,Which of the following statements about an NMEA,The cable shield must be grounded at both ends including the opto-isolators.,Opto-isolators must be used and the shield should be grounded to the talker chassis only.,Opto-isolators must be used and the shield should be grounded to the listener chassis only.,Version 2 devices use higher voltages than version 1 devices.,B,0,
0,9-43F6,E9,F,43,An important difference between NMEA 0183 and NMEA 2000 is:,Relay switched vs diode switch,Low voltage vs high voltage,Single talker vs multi-talkers,Data transfer vs video transfer,C,0,
0,9-44F1,E9,F,44,The Voltage of the NMEA 2000 backbone power supply pair must be maintained to within the following range.,0 to 5 volts,9 to 16 volts,10.5 to 13.6 volts,12 to 24 volts,B,0,
0,9-44F2,E9,F,44,NMEA 2000 Certified Device identify their current requirements in terms of LENs (load Equivalent Number). 1 LEN is equal to:,1 Amp,500 mA,50 mA,25 mA,C,0,
0,9-44F3,E9,F,44,Which of the following are NOT components of a NMEA 2000 network?,"Tees, Drop Cables and terminating Resistors.","Tees, Backbone Cables, Power Cables.","Termination Resistors, Power Cables, Backbone Cables.","Multiplexers, Combiners, Routers.",D,0,
0,9-44F4,E9,F,44,The NMEA 2000 backbone operating speed is:,250 bps,500 bps,1500 bps,2000 bps,A,0,
0,9-44F5,E9,F,44,When viewing NMEA 2000 data you must use the following.,Voltmeter,Converter,HyperTerminal,Gateway,D,0,
0,9-44F6,E9,F,44,What is the maximum length for a drop cable to a single NMEA 2000 device?,6 meters,12 meters,18 meters,24 meters,A,0,
0,9-45F1,E9,F,45,What is a common range of frequencies used for depth finding equipment?,200-400 kHz,1000-2600 kHz,200-800 Hz,"4,000-6,000 kHz",A,0,
0,9-45F2,E9,F,45,What is a common range of pulse widths used for depth finding equipment?,10 to 30 microseconds,25 to 600 microseconds,2 to 20 milliseconds,50 to 200 milliseconds,B,0,
0,9-45F3,E9,F,45,"What is the purpose of the ""carbon pile"" on an older gyro compass?",Ballast regulation,Precession control,Voltage regulation,Prevent pendulum effect errors,C,0,
0,9-45F4,E9,F,45,What are the principles of operation of a fiber-optic gyro compass?,A fiber-optic coil and three accelerometers determine the speed of rotation of the earth.,Two fiber-optic coils with one accelerometer and a level sensor determine the direction of true north.,Three fiber-optic coils with a dual accelerometer and a yaw detector determines the direction of true north.,Three fiber-optic coils and a dual-axis electronic level sensor determine the direction of true north.,D,0,
0,9-45F5,E9,F,45,How does the Ship Security Alert System operate?,It sends an alert to specific addresses via the Inmarsat-C terminal.,It sends an all ships alert via the VHF-DSC unit.,It sends an alert to the RCC via the Inmarsat-C terminal.,It sends an all ships alert via MF-HF.,A,0,
0,9-45F6,E9,F,45,AIS units use the following:,VHF channels 65B ( 160.875 MHz) and 66B ( 160.925 MHz) and 9.6 kbs GMSK modulation.,VHF channels 87B (161.975 MHz) and 88B (162.025 MHz) and 9.6 kbs GMSK modulation.,VHF channels 16 ( 158.800 MHz) and 70 ( 156.525 MHz) and 4.8 kbs GMSK modulation.,VHF channels 18B ( 161.500 MHz) and 19B ( 161.550 MHz) and 4.8 kbs GMSK modulation.,B,0,
0,9-46F1,E9,F,46,What procedure must be followed before using C-Map charts for an Electronic Chart System?,License information must be entered in the master computer terminal.,The C-Map charts must be downloaded from the internet.,A dongle or password device must be inserted in the master computer terminal.,License information must be entered for each computer being used.,D,0,
0,9-46F2,E9,F,46,Which of the following lists of data inputs for an Electronic Chart System is incorrect?,"Radar, SSAS and Position.","Speed, Depth and Position.","Radar, Depth and Position.","Speed, Radar and Depth.",A,0,
0,9-46F3,E9,F,46,Which of the following is a necessary component of an auto pilot?,GPS,Rudder feedback unit,Engine RPM data,SSAS,B,0,
0,9-46F4,E9,F,46,What inputs are normally required for an Auto Pilot?,Course information and GPS.,Rudder feedback and Radar data.,Course information and rudder feedback.,Rudder feedback and yaw sensors.,C,0,
0,9-46F5,E9,F,46,Which of the following is not an accurate list of functions/data recorded by the Vessel Data Recorder?,"Position, Date, Time and Speed.","Heading, VHF radio communications, Position and Depth of water.","Heading, Depth of water, EGC data and Radar.","Depth of water, Audio from the bridge, Speed and Position.",C,0,
0,9-46F6,E9,F,46,Which of the following statements about Vessel Data Recorders is NOT true?,"The ""Crash Survivable Module"" (CSM) retains data for up to 12 hours.","The ""Data Acquisition Unit"" (DAU) may have data storage for as long as 30 days.","Data input may include Rudder feedback, Depth of water and Radar.","Data input may include Position, Date, MSI information and Audio from the bridge.",D,0,
0,9-47G1,E9,G,47,What is the best method for grounding an Inmarsat-C terminal?,Number 10 copper wire between terminal and the ship/s steel hull.,A good ground at the antenna is sufficient.,Copper strap brazed to the steel terminal and ship's steel hull.,An aluminum strap bolted to both the steel terminal and ship's steel hull.,C,0,
0,9-47G2,E9,G,47,What is the most important consideration for installing a Full-Duplex VHF radiotelephone.,Maximum separation between the transmitter and receiver.,Minimum separation between transmitting antennas.,Maximum separation between transmitting antennas.,Maximum separation between transmitting antenna and the duplex receiver antenna.,D,0,
0,9-47G3,E9,G,47,What is the most important factor when locating depth finder transducers?,In an area not subject to cavitation.,They must be equidistant from the bow and the stern.,They must be on the centerline of the ship.,They should be as close to the bow as possible.,A,0,
0,9-47G4,E9,G,47,Bridge equipment separation recommendations generally refer to what instrument?,GPS,Magnetic compass,ECDIS,Auto Pilot,B,0,
0,9-47G5,E9,G,47,When installing an Inmarsat-C antenna what should be the minimum distance to other Inmarsat antennas?,4 meters,8 meters,10 meters,12 meters,B,0,
0,9-47G6,E9,G,47,What action must be taken after an Inmarsat-C system is fully installed?,Advise the nearest RCC that your terminal is active.,Send a distress alert and then cancel it.,Your Inmarsat Mobile Number must be entered in the terminal.,Send a brief test message to your own terminal.,C,0,
0,9-48G1,E9,G,48,What are the operator's license requirements for conducting a GMDSS ship station annual inspection?,GMDSS Radio Operator's License.,GMDSS Maintainer's License.,First Class Radiotelegraph Operator's License.,General Radiotelephone Operator's License.,B,0,
0,9-48G2,E9,G,48,What log entries are required after passing the annual inspection?,One of the ship's GMDSS Radio Operators must certify that inspecting technician as properly conducted all the required equipment tests.,The inspecting technician must enter the results of all the equipment tests and specifically note which tests passed and which tests failed.,Certification by both the inspecting technician and the vessel's Master/owner that the inspection was successful.,The vessel's Master/Owner must certify that the inspection was successful.,C,0,
0,9-48G3,E9,G,48,What battery tests are made during the annual inspection?,Record the specific gravity of all cells while the batteries are charging.,The terminal voltage is measured and recorded at the end of a 6 hour full load discharge.,Record the specific gravity of all cells while the batteries are discharging.,With battery off charge and maximum required load measure and record maximum discharge current and voltage.,D,0,
0,9-48G4,E9,G,48,What is the easiest way to test the Inmarsat-C terminal for proper operation?,Send a brief test message to your own terminal.,Contact the nearest RCC for a signal report.,Contact the nearest ship for a signal report.,Use the internal POST function.,A,0,
0,9-48G5,E9,G,48,After the station has successfully passed the survey what document is issued to the vessel?,FCC 817,SOLAS Annual Certificate,Radio Station License,Cargo Ship Safety Certificate,D,0,
0,9-48G6,E9,G,48,Which of the following is NOT a required VHF test during an annual inspection?,Carrier deviation measurement.,"Power output and VSWR on Channels 6, 13 and 16.",Equipment is within frequency tolerance.,Equipment operates from all required power sources.,A,0,
0,9-49G1,E9,G,49,A 4 digit multi-meter with an accuracy of 0.15% and 2 counts is set on the 6 volt scale. What range of readings may be expected when measuring a 5 volt DC source?,4.99 to 5.01 volts DC,4.98 to 5.02 volts DC,4.97 to 5.02 volts DC,4.95 to 5.05 volts DC,A,0,
0,9-49G2,E9,G,49,A 4 digit multi-meter with an accuracy of 0.15% and 2 counts is set on the 60 volt scale. What range of readings may be expected when measuring a 24 volt DC source?,23.74 to 24.52 volts DC,23.62 to 24.38 volts DC,23.56 to 24.28 volts DC,23.42 to 24.52 volts DC,B,0,
0,9-49G3,E9,G,49,What is the most important specification for an R. F. Signal Generator used at VHF frequencies?,Frequency accuracy,Modulation percentage,Low signal leakage,Frequency modulation,C,0,
0,9-49G4,E9,G,49,A good lab type signal generator for VHF measurements should be able to reduce its output to:,5.0 microvolt,1.0 microvolt,0.5 microvolt,0.1 microvolt,D,0,
0,9-49G5,E9,G,49,The characteristics of a 10:1 attenuation probe for an oscilloscope is as follows:,A load of about 10 megohms shunted by 12 pF.,A load of about 20 megohms shunted by a 12 mH coil.,A load of about 5 megohms shunted by 6 pF.,A load of about 5 megohms shunted by a 6 mH coil.,A,0,
0,9-49G6,E9,G,49,"In dual-trace oscilloscopes the purpose of the ""Mode"" control is to:",Select a choice between DC or AC input on either channel.,Select either channel alone or a combination of both channels.,Select the proper time base of either channel.,Select the proper frequency compensation for both channels.,B,0,
0,9-50G1,E9,G,50,What type of signals are usually provided by a simple Function Generator?,Sine Waves with pulse modulation.,Sine Waves and Square Waves.,Square Waves and Triangular Waves.,"Sine Waves, Square Waves and Triangular Waves.",D,0,
0,9-50G2,E9,G,50,A SINAD meter consists of a multi-range audio frequency voltmeter:,Calibrated in decibels with a sharp internal 1000 Hz bandstop filter.,Calibrated in millivolts with a medium 1000 Hz bandpass filter.,Calibrated in decibels with an internal 1000 Hz highpass filter.,Calibrated in decibels with an internal 1000 Hz lowpass filter.,A,0,
0,9-50G3,E9,G,50,Which of the following statements about a logic probe is false?,"A ""Red"" LED indicates a ""High"" state.","Both ""Red"" and ""Green"" LEDs on indicate a short.","A ""Green"" LED indicates a ""Low"" state.","An ""Amber"" LED indicates a ""pulse"".",B,0,
0,9-50G4,E9,G,50,An analog RF wattmeter provides the most accurate reading:,At the middle one third of the dial.,At the lower one third of the dial.,At the upper one third of the dial.,The accuracy is uniform the whole scale.,C,0,
0,9-50G5,E9,G,50,What is the purpose of a deviation meter?,Measure the number of sidebands.,Measure the modulation index.,Measure the carrier deviation in an FM transmitter.,Measure the carrier frequency.,C,0,
0,9-50G6,E9,G,50,What would be the most likely reason to observe the transmitter output with a spectrum analyzer?,Measure frequency modulation deviation.,Measure percentage of amplitude modulation.,Measure the carrier frequency.,Measure spurious signals.,D,0,
